"date","km2","type"
1992-10-01,47938.2653656006,"dry_only"
1992-11-01,0,"dry_only"
1992-12-01,0,"dry_only"
1993-01-01,0,"dry_only"
1993-02-01,0,"dry_only"
1993-03-01,0,"dry_only"
1993-04-01,0,"dry_only"
1993-05-01,0,"dry_only"
1993-06-01,240165.056787491,"dry_only"
1993-07-01,8751.735912323,"dry_only"
1993-08-01,0,"dry_only"
1993-09-01,0,"dry_only"
1993-10-01,0,"dry_only"
1993-11-01,0,"dry_only"
1993-12-01,0,"dry_only"
1994-01-01,0,"dry_only"
1994-02-01,80.5263442993164,"dry_only"
1994-03-01,0,"dry_only"
1994-04-01,102446.972703934,"dry_only"
1994-05-01,0,"dry_only"
1994-06-01,619.147090911865,"dry_only"
1994-07-01,0,"dry_only"
1994-08-01,528757.792160034,"dry_only"
1994-09-01,0,"dry_only"
1994-10-01,184.878421783447,"dry_only"
1994-11-01,0,"dry_only"
1994-12-01,66101.2234134674,"dry_only"
1995-01-01,0,"dry_only"
1995-02-01,0,"dry_only"
1995-03-01,3456.19183540344,"dry_only"
1995-04-01,0,"dry_only"
1995-05-01,0,"dry_only"
1995-06-01,0,"dry_only"
1995-07-01,0,"dry_only"
1995-08-01,1187.41224479675,"dry_only"
1995-09-01,0,"dry_only"
1995-10-01,0,"dry_only"
1995-11-01,1516.87361335754,"dry_only"
1995-12-01,0,"dry_only"
1996-01-01,82581.8713798523,"dry_only"
1996-02-01,0,"dry_only"
1996-03-01,22035.259513855,"dry_only"
1996-04-01,0,"dry_only"
1996-05-01,31137.2686252594,"dry_only"
1996-06-01,21965.4274654388,"dry_only"
1996-07-01,0,"dry_only"
1996-08-01,20735.308631897,"dry_only"
1996-09-01,333.851558685303,"dry_only"
1996-10-01,0,"dry_only"
1996-11-01,0,"dry_only"
1996-12-01,0,"dry_only"
1997-01-01,0,"dry_only"
1997-02-01,0,"dry_only"
1997-03-01,0,"dry_only"
1997-04-01,0,"dry_only"
1997-05-01,0,"dry_only"
1997-06-01,0,"dry_only"
1997-07-01,19982.2765636444,"dry_only"
1997-08-01,97708.0358581543,"dry_only"
1997-09-01,93548.294008255,"dry_only"
1997-10-01,0,"dry_only"
1997-11-01,0,"dry_only"
1997-12-01,0,"dry_only"
1998-01-01,1666.64457511902,"dry_only"
1998-02-01,177606.604324341,"dry_only"
1998-03-01,0,"dry_only"
1998-04-01,7576.26679801941,"dry_only"
1998-05-01,2817.21264839172,"dry_only"
1998-06-01,0,"dry_only"
1998-07-01,111.759378433228,"dry_only"
1998-08-01,77.0416259765625,"dry_only"
1998-09-01,102926.222295761,"dry_only"
1998-10-01,0,"dry_only"
1998-11-01,0,"dry_only"
1998-12-01,0,"dry_only"
1999-01-01,0,"dry_only"
1999-02-01,0,"dry_only"
1999-03-01,0,"dry_only"
1999-04-01,10604.2011985779,"dry_only"
1999-05-01,0,"dry_only"
1999-06-01,0,"dry_only"
1999-07-01,64689.8270301819,"dry_only"
1999-08-01,21564.4464530945,"dry_only"
1999-09-01,0,"dry_only"
1999-10-01,990.955631256104,"dry_only"
1999-11-01,175299.484457016,"dry_only"
1999-12-01,46389.9787693024,"dry_only"
2000-01-01,0,"dry_only"
2000-02-01,2196.52414131165,"dry_only"
2000-03-01,0,"dry_only"
2000-04-01,399885.237007141,"dry_only"
2000-05-01,1519.01325798035,"dry_only"
2000-06-01,86412.834728241,"dry_only"
2000-07-01,47927.5490627289,"dry_only"
2000-08-01,674.58084487915,"dry_only"
2000-09-01,20304.0594882965,"dry_only"
2000-10-01,26858.1486377716,"dry_only"
2000-11-01,0,"dry_only"
2000-12-01,14532.7479496002,"dry_only"
2001-01-01,0,"dry_only"
2001-02-01,57028.4738616943,"dry_only"
2001-03-01,471426.493663788,"dry_only"
2001-04-01,439011.104902267,"dry_only"
2001-05-01,27648.7720909119,"dry_only"
2001-06-01,20201.9417457581,"dry_only"
2001-07-01,16892.7727336884,"dry_only"
2001-08-01,20424.8407344818,"dry_only"
2001-09-01,27042.6253509521,"dry_only"
2001-10-01,7059.58095359802,"dry_only"
2001-11-01,0,"dry_only"
2001-12-01,0,"dry_only"
2002-01-01,351148.385789871,"dry_only"
2002-02-01,270040.666175842,"dry_only"
2002-03-01,1224.50329017639,"dry_only"
2002-04-01,35500.5785484314,"dry_only"
2002-05-01,50261.5302333832,"dry_only"
2002-06-01,0,"dry_only"
2002-07-01,0,"dry_only"
2002-08-01,64034.7230873108,"dry_only"
2002-09-01,6602.15901947021,"dry_only"
2002-10-01,0,"dry_only"
2002-11-01,447.594753265381,"dry_only"
2002-12-01,0,"dry_only"
2003-01-01,44545.6768379211,"dry_only"
2003-02-01,0,"dry_only"
2003-03-01,0,"dry_only"
2003-04-01,0,"dry_only"
2003-05-01,37006.0343132019,"dry_only"
2003-06-01,0,"dry_only"
2003-07-01,582357.407939911,"dry_only"
2003-08-01,108353.596887589,"dry_only"
2003-09-01,1905.08388328552,"dry_only"
2003-10-01,69189.4607620239,"dry_only"
2003-11-01,203.580135345459,"dry_only"
2003-12-01,0,"dry_only"
2004-01-01,21679.5834064484,"dry_only"
2004-02-01,0,"dry_only"
2004-03-01,0,"dry_only"
2004-04-01,0,"dry_only"
2004-05-01,4125.05504798889,"dry_only"
2004-06-01,137029.287229538,"dry_only"
2004-07-01,0,"dry_only"
2004-08-01,0,"dry_only"
2004-09-01,0,"dry_only"
2004-10-01,0,"dry_only"
2004-11-01,0,"dry_only"
2004-12-01,0,"dry_only"
2005-01-01,0,"dry_only"
2005-02-01,7905.13604736328,"dry_only"
2005-03-01,157243.132829666,"dry_only"
2005-04-01,90251.7970905304,"dry_only"
2005-05-01,4886.22605514526,"dry_only"
2005-06-01,0,"dry_only"
2005-07-01,66912.1207427979,"dry_only"
2005-08-01,0,"dry_only"
2005-09-01,65294.4438972473,"dry_only"
2005-10-01,0,"dry_only"
2005-11-01,0,"dry_only"
2005-12-01,0,"dry_only"
2006-01-01,0,"dry_only"
2006-02-01,0,"dry_only"
2006-03-01,299.886657714844,"dry_only"
2006-04-01,0,"dry_only"
2006-05-01,0,"dry_only"
2006-06-01,165714.568208694,"dry_only"
2006-07-01,0,"dry_only"
2006-08-01,81708.9132537842,"dry_only"
2006-09-01,471.925128936768,"dry_only"
2006-10-01,0,"dry_only"
2006-11-01,0,"dry_only"
2006-12-01,11805.1480312347,"dry_only"
2007-01-01,0,"dry_only"
2007-02-01,0,"dry_only"
2007-03-01,23785.0488452911,"dry_only"
2007-04-01,11721.0331993103,"dry_only"
2007-05-01,92658.3492946625,"dry_only"
2007-06-01,0,"dry_only"
2007-07-01,0,"dry_only"
2007-08-01,0,"dry_only"
2007-09-01,0,"dry_only"
2007-10-01,0,"dry_only"
2007-11-01,0,"dry_only"
2007-12-01,0,"dry_only"
2008-01-01,237806.621908188,"dry_only"
2008-02-01,0,"dry_only"
2008-03-01,0,"dry_only"
2008-04-01,69393.7921104431,"dry_only"
2008-05-01,2225.15608596802,"dry_only"
2008-06-01,0,"dry_only"
2008-07-01,0,"dry_only"
2008-08-01,787.177659988403,"dry_only"
2008-09-01,0,"dry_only"
2008-10-01,172019.389060974,"dry_only"
2008-11-01,23081.4171295166,"dry_only"
2008-12-01,19962.765712738,"dry_only"
2009-01-01,0,"dry_only"
2009-02-01,54463.6374454498,"dry_only"
2009-03-01,549011.815820694,"dry_only"
2009-04-01,0,"dry_only"
2009-05-01,0,"dry_only"
2009-06-01,0,"dry_only"
2009-07-01,0,"dry_only"
2009-08-01,12916.3302288055,"dry_only"
2009-09-01,0,"dry_only"
2009-10-01,156.15435218811,"dry_only"
2009-11-01,1902.26045799255,"dry_only"
2009-12-01,0,"dry_only"
2010-01-01,0,"dry_only"
2010-02-01,0,"dry_only"
2010-03-01,126.633268356323,"dry_only"
2010-04-01,0,"dry_only"
2010-05-01,0,"dry_only"
2010-06-01,11065.0902862549,"dry_only"
2010-07-01,143873.848445892,"dry_only"
2010-08-01,109801.859699249,"dry_only"
2010-09-01,32155.8868579865,"dry_only"
2010-10-01,0,"dry_only"
2010-11-01,0,"dry_only"
2010-12-01,0,"dry_only"
2011-01-01,4051.17923736572,"dry_only"
2011-02-01,372.571426391602,"dry_only"
2011-03-01,136695.950439453,"dry_only"
2011-04-01,402.151287078857,"dry_only"
2011-05-01,0,"dry_only"
2011-06-01,0,"dry_only"
2011-07-01,0,"dry_only"
2011-08-01,0,"dry_only"
2011-09-01,0,"dry_only"
2011-10-01,0,"dry_only"
2011-11-01,128959.936727524,"dry_only"
2011-12-01,14813.2444343567,"dry_only"
2012-01-01,72229.9156169891,"dry_only"
2012-02-01,0,"dry_only"
2012-03-01,0,"dry_only"
2012-04-01,13512.3721179962,"dry_only"
2012-05-01,4835.66369819641,"dry_only"
2012-06-01,0,"dry_only"
2012-07-01,3755.22052955627,"dry_only"
2012-08-01,0,"dry_only"
2012-09-01,0,"dry_only"
2012-10-01,0,"dry_only"
2012-11-01,0,"dry_only"
2012-12-01,44176.1040039062,"dry_only"
2013-01-01,0,"dry_only"
2013-02-01,185.252578735352,"dry_only"
2013-03-01,200863.483083725,"dry_only"
2013-04-01,0,"dry_only"
2013-05-01,6057.94037246704,"dry_only"
2013-06-01,142557.245817184,"dry_only"
2013-07-01,100852.600587845,"dry_only"
2013-08-01,1891.57328224182,"dry_only"
2013-09-01,0,"dry_only"
2013-10-01,7143.41403007507,"dry_only"
2013-11-01,0,"dry_only"
2013-12-01,0,"dry_only"
2014-01-01,1047.91854095459,"dry_only"
2014-02-01,0,"dry_only"
2014-03-01,50.3784770965576,"dry_only"
2014-04-01,0,"dry_only"
2014-05-01,119600.945432663,"dry_only"
2014-06-01,0,"dry_only"
2014-07-01,18056.4745559692,"dry_only"
2014-08-01,0,"dry_only"
2014-09-01,13998.6735572815,"dry_only"
2014-10-01,6545.85824203491,"dry_only"
2014-11-01,0,"dry_only"
2014-12-01,0,"dry_only"
2015-01-01,76768.6076869965,"dry_only"
2015-02-01,75.7973594665527,"dry_only"
2015-03-01,0,"dry_only"
2015-04-01,0,"dry_only"
2015-05-01,428.140226364136,"dry_only"
2015-06-01,7056.98988342285,"dry_only"
2015-07-01,85964.1700172424,"dry_only"
2015-08-01,157.618396759033,"dry_only"
2015-09-01,0,"dry_only"
2015-10-01,0,"dry_only"
2015-11-01,0,"dry_only"
2015-12-01,113671.639406204,"dry_only"
2016-01-01,598.615694046021,"dry_only"
2016-02-01,0,"dry_only"
2016-03-01,0,"dry_only"
2016-04-01,0,"dry_only"
2016-05-01,0,"dry_only"
2016-06-01,0,"dry_only"
2016-07-01,27.6892852783203,"dry_only"
2016-08-01,41393.0159263611,"dry_only"
2016-09-01,530.413005828857,"dry_only"
2016-10-01,0,"dry_only"
2016-11-01,0,"dry_only"
2016-12-01,0,"dry_only"
2017-01-01,0,"dry_only"
2017-02-01,175140.790740967,"dry_only"
2017-03-01,0,"dry_only"
2017-04-01,0,"dry_only"
2017-05-01,0,"dry_only"
2017-06-01,0,"dry_only"
2017-07-01,0,"dry_only"
2017-08-01,148.716457366943,"dry_only"
2017-09-01,8048.0722618103,"dry_only"
2017-10-01,52692.2940158844,"dry_only"
2017-11-01,178.835771560669,"dry_only"
2017-12-01,127.207517623901,"dry_only"
2018-01-01,0,"dry_only"
2018-02-01,0,"dry_only"
2018-03-01,888.688234329224,"dry_only"
2018-04-01,27362.3358879089,"dry_only"
2018-05-01,0,"dry_only"
2018-06-01,199.90362739563,"dry_only"
2018-07-01,0,"dry_only"
2018-08-01,26194.3727779388,"dry_only"
2018-09-01,1056.35385894775,"dry_only"
2018-10-01,40011.0299320221,"dry_only"
2018-11-01,0,"dry_only"
2018-12-01,0,"dry_only"
2019-01-01,410999.910377502,"dry_only"
2019-02-01,0,"dry_only"
2019-03-01,6544.11060333252,"dry_only"
2019-04-01,0,"dry_only"
2019-05-01,0,"dry_only"
2019-06-01,25397.1639289856,"dry_only"
2019-07-01,0,"dry_only"
2019-08-01,20082.6978473663,"dry_only"
2019-09-01,6949.03722190857,"dry_only"
2019-10-01,0,"dry_only"
2019-11-01,0,"dry_only"
2019-12-01,0,"dry_only"
2020-01-01,188.6950340271,"dry_only"
2020-02-01,0,"dry_only"
2020-03-01,1942.85363388062,"dry_only"
2020-04-01,0,"dry_only"
2020-05-01,463.818269729614,"dry_only"
2020-06-01,33300.0057678223,"dry_only"
2020-07-01,47569.7940788269,"dry_only"
2020-08-01,26.1179542541504,"dry_only"
2020-09-01,5841.10762214661,"dry_only"
2020-10-01,0,"dry_only"
2020-11-01,0,"dry_only"
2020-12-01,0,"dry_only"
2021-01-01,0,"dry_only"
2021-02-01,49524.4226570129,"dry_only"
2021-03-01,0,"dry_only"
2021-04-01,1194.51247024536,"dry_only"
2021-05-01,0,"dry_only"
2021-06-01,26745.307718277,"dry_only"
2021-07-01,36974.9834079742,"dry_only"
2021-08-01,0,"dry_only"
2021-09-01,11537.3156776428,"dry_only"
2021-10-01,79150.3565368652,"dry_only"
2021-11-01,0,"dry_only"
2021-12-01,0,"dry_only"
2022-01-01,363877.934528351,"dry_only"
2022-02-01,250931.394468307,"dry_only"
2022-03-01,6579.97828292847,"dry_only"
2022-04-01,19224.9799232483,"dry_only"
2022-05-01,9101.24989318848,"dry_only"
2022-06-01,123191.203891754,"dry_only"
2022-07-01,89579.6793899536,"dry_only"
2022-08-01,330188.79262352,"dry_only"
2022-09-01,440.407669067383,"dry_only"
2022-10-01,0,"dry_only"
2022-11-01,90577.6190376282,"dry_only"
2022-12-01,0,"dry_only"
2023-01-01,0,"dry_only"
2023-02-01,113449.402658463,"dry_only"
2023-03-01,17562.6934642792,"dry_only"
2023-04-01,17391.1695461273,"dry_only"
2023-05-01,74774.4940738678,"dry_only"
2023-06-01,1145.88383865356,"dry_only"
2023-07-01,0,"dry_only"
2023-08-01,23243.4793663025,"dry_only"
2023-09-01,143451.962724686,"dry_only"
2023-10-01,9413.01823616028,"dry_only"
2023-11-01,0,"dry_only"
2023-12-01,0,"dry_only"
2024-01-01,261.798034667969,"dry_only"
2024-02-01,46174.7415561676,"dry_only"
2024-03-01,76662.5490036011,"dry_only"
2024-04-01,0,"dry_only"
2024-05-01,0,"dry_only"
2024-06-01,14993.7784366608,"dry_only"
2024-07-01,0,"dry_only"
2024-08-01,314473.743961334,"dry_only"
2024-09-01,12755.3757724762,"dry_only"
2024-10-01,0,"dry_only"
2024-11-01,229.386529922485,"dry_only"
2024-12-01,23404.817905426,"dry_only"
2025-01-01,7627.27358055115,"dry_only"
2025-02-01,1212.77230834961,"dry_only"
2025-03-01,0,"dry_only"
2025-04-01,0,"dry_only"
2025-05-01,75260.0375862122,"dry_only"
2025-06-01,71808.9574451447,"dry_only"
2025-07-01,35178.9014854431,"dry_only"
2025-08-01,0,"dry_only"
2025-09-01,26.1882991790771,"dry_only"
2025-10-01,0,"dry_only"
2025-11-01,0,"dry_only"
2025-12-01,7002.39776611328,"dry_only"
